match_id,time,avg_summoner_lvl_ally,avg_match_history_length_ally,avg_win_rate_ally,sum_champ_mastery_ally,avg_summoner_lvl_enemy,avg_match_history_length_enemy,avg_win_rate_enemy,sum_champ_mastery_enemy,win
NA1_5091376324,2024-08-31 03:04:31.091385,426.4,20.0,0.46,1499697,301.2,20.0,0.48,420157,0
NA1_5091353059,2024-08-31 03:04:59.976659,264.8,20.0,0.63,269857,368.8,20.0,0.5,3456407,1
NA1_5091973731,2024-08-31 03:05:28.634682,357.0,20.0,0.51,602660,462.4,20.0,0.48,438717,1
NA1_5091127717,2024-08-31 03:06:57.321299,318.8,20.0,0.51,891568,229.2,20.0,0.48,794688,1
NA1_5091125384,2024-08-31 03:07:25.677152,332.2,20.0,0.48,1082783,207.6,20.0,0.46,473780,1
NA1_5094338684,2024-08-31 03:08:54.882444,414.2,20.0,0.48,522974,561.6,20.0,0.5,1443088,1
NA1_5094306508,2024-08-31 03:09:23.484849,348.2,20.0,0.5,1849414,455.8,20.0,0.48,317186,1
NA1_5094275075,2024-08-31 03:10:51.742182,452.2,20.0,0.47,2379980,383.4,20.0,0.5,662640,0
NA1_5000018744,2024-08-31 03:11:20.378946,299.4,20.0,0.47,498634,284.6,19.6,0.61,533570,0
NA1_4999984277,2024-08-31 03:11:49.036204,539.8,20.0,0.47,1796811,282.6,16.6,0.59,848311,1
NA1_4999961369,2024-08-31 03:13:18.259243,593.8,20.0,0.49,1135317,270.2,16.6,0.65,1046940,0
NA1_5096062071,2024-08-31 03:13:46.991359,346.4,20.0,0.49,1563706,79.4,18.0,0.58,179237,0
NA1_5088688813,2024-08-31 03:15:15.388194,383.6,20.0,0.51,510342,350.0,18.0,0.61,265906,1
NA1_5088646351,2024-08-31 03:15:43.924256,527.2,20.0,0.51,1157040,422.2,18.0,0.57,1134128,1
NA1_5098750326,2024-08-31 03:16:12.542232,381.4,20.0,0.49,1100099,343.6,20.0,0.52,484976,0
NA1_5098730185,2024-08-31 03:17:40.929051,348.6,20.0,0.53,2054674,327.4,20.0,0.53,348292,0
NA1_5098698149,2024-08-31 03:18:09.651397,223.0,20.0,0.55,509873,355.2,20.0,0.37,2445066,1
NA1_5093174378,2024-08-31 03:19:38.926080,428.8,20.0,0.48,850734,213.0,18.4,0.52,890132,0
NA1_5092612104,2024-08-31 03:20:07.381198,339.6,20.0,0.5,1040291,434.2,20.0,0.58,668936,0
NA1_5092483991,2024-08-31 03:20:35.962327,156.0,20.0,0.57,425005,233.4,20.0,0.51,138853,1
NA1_5088673028,2024-08-31 03:22:04.603788,396.8,20.0,0.48,677579,454.6,20.0,0.49,605441,0
NA1_5088276749,2024-08-31 03:22:33.887410,362.6,20.0,0.49,888071,463.8,20.0,0.53,1385611,0
NA1_5087342015,2024-08-31 03:24:03.382212,324.6,20.0,0.49,676226,302.8,20.0,0.48,727046,1
NA1_5067342615,2024-08-31 03:24:32.178413,456.0,17.8,0.5,4151926,452.4,20.0,0.54,1788755,1
NA1_5067335606,2024-08-31 03:25:00.518995,490.4,20.0,0.51,966411,228.6,20.0,0.55,975977,1
NA1_5067329330,2024-08-31 03:26:28.350154,295.8,20.0,0.51,721359,567.0,20.0,0.51,1765592,0
NA1_5095231384,2024-08-31 03:26:57.888371,519.4,20.0,0.49,1398108,480.4,20.0,0.4,1701309,1
NA1_5094431423,2024-08-31 03:28:25.386574,384.4,20.0,0.52,586998,320.8,20.0,0.52,899857,0
NA1_5094415601,2024-08-31 03:28:53.702259,381.0,20.0,0.46,555331,188.4,20.0,0.5,885868,1
NA1_5097446957,2024-08-31 03:30:23.604394,553.6,20.0,0.5,532268,374.8,20.0,0.46,195285,1
NA1_5097422988,2024-08-31 03:30:52.181371,252.4,20.0,0.51,2402213,301.4,20.0,0.46,1242838,1
NA1_5097404756,2024-08-31 03:31:22.226709,486.6,20.0,0.48,1767198,307.8,20.0,0.47,1222074,1
NA1_5068848220,2024-08-31 03:32:49.244314,393.8,20.0,0.52,510422,266.2,20.0,0.5,1547729,0
NA1_5068568780,2024-08-31 03:33:18.160571,296.2,20.0,0.54,2381178,398.0,20.0,0.54,2023642,1
NA1_5068530744,2024-08-31 03:34:47.148411,549.4,20.0,0.53,725579,381.8,20.0,0.54,831870,0
NA1_5021251834,2024-08-31 03:35:16.614399,417.0,20.0,0.53,790177,184.6,20.0,0.68,66508,0
NA1_5021159757,2024-08-31 03:35:45.740369,298.2,20.0,0.52,408809,269.2,20.0,0.52,169047,1
NA1_5021126978,2024-08-31 03:37:12.620477,245.4,20.0,0.51,1170819,575.6,20.0,0.48,2388925,1
NA1_5099285017,2024-08-31 03:37:41.502436,525.2,20.0,0.48,855279,601.4,20.0,0.51,972684,1
NA1_5098949437,2024-08-31 03:39:10.116651,273.8,20.0,0.49,1491890,425.0,19.8,0.5,1170857,0
NA1_5098913321,2024-08-31 03:39:38.327352,454.8,20.0,0.42,745598,249.6,18.8,0.49,642000,0
NA1_5093284336,2024-08-31 03:40:07.112508,259.6,18.4,0.52,352896,174.2,20.0,0.48,565438,1
NA1_5092590266,2024-08-31 03:41:36.402864,304.6,20.0,0.47,991823,496.8,20.0,0.49,672759,0
NA1_5092574313,2024-08-31 03:42:05.051093,352.4,20.0,0.48,969371,464.4,20.0,0.5,2281566,0
NA1_5098098639,2024-08-31 03:43:33.725692,458.4,20.0,0.48,673106,310.4,20.0,0.5,1009155,0
NA1_5098053684,2024-08-31 03:44:02.940369,256.4,20.0,0.45,426696,333.0,20.0,0.53,772684,0
NA1_5098005432,2024-08-31 03:45:32.829017,313.8,20.0,0.55,1915692,381.0,20.0,0.59,556474,0
NA1_5018572364,2024-08-31 03:46:01.906458,265.8,20.0,0.52,567201,573.8,20.0,0.5,321159,1
NA1_5015076706,2024-08-31 03:46:30.836099,519.4,20.0,0.5,366382,237.4,20.0,0.52,274440,0
NA1_5015056112,2024-08-31 03:47:58.350074,315.8,19.6,0.51,1410232,340.8,20.0,0.53,284065,1
NA1_5079739537,2024-08-31 03:48:26.045699,331.8,18.8,0.48,992910,96.0,20.0,0.47,81765,1
NA1_5079583287,2024-08-31 03:49:56.179501,410.2,20.0,0.46,2889266,109.6,19.6,0.57,126261,0
NA1_5078676027,2024-08-31 03:50:24.145444,337.4,20.0,0.48,1144920,521.0,20.0,0.51,2937716,0
NA1_5028606667,2024-08-31 03:50:54.360123,257.4,20.0,0.5,554439,389.8,20.0,0.48,279641,0
NA1_5028589621,2024-08-31 03:52:21.557744,335.2,20.0,0.51,434111,529.4,20.0,0.54,2445403,0
NA1_5028013304,2024-08-31 03:52:49.158699,257.0,20.0,0.54,2053734,344.6,20.0,0.5,346873,1
NA1_5095723225,2024-08-31 03:54:19.827981,372.6,20.0,0.57,2182939,225.8,20.0,0.54,2179680,1
NA1_5085588420,2024-08-31 03:54:47.216438,299.4,20.0,0.53,242061,294.8,20.0,0.57,1009425,0
NA1_5031674930,2024-08-31 03:55:14.904100,641.0,20.0,0.52,1078350,269.8,20.0,0.6,2376928,0
NA1_5080983498,2024-08-31 03:56:45.262972,391.4,20.0,0.56,125667,204.0,20.0,0.49,318471,1
NA1_5080958758,2024-08-31 03:57:13.149472,244.8,18.2,0.55,676978,278.0,20.0,0.57,1811011,0
NA1_5073533719,2024-08-31 03:58:42.721526,531.4,20.0,0.53,1352664,403.4,20.0,0.55,910461,0
NA1_5033233279,2024-08-31 03:59:10.217991,262.8,20.0,0.49,3455534,449.6,20.0,0.52,802267,0
NA1_5032737922,2024-08-31 03:59:38.237078,672.2,20.0,0.5,1248911,281.2,20.0,0.48,122512,1
NA1_5032694170,2024-08-31 04:01:09.179666,271.2,20.0,0.49,151748,174.8,20.0,0.46,195779,1
NA1_5074469444,2024-08-31 04:01:36.980152,200.8,20.0,0.58,443201,313.6,19.2,0.53,371045,1
NA1_5031099509,2024-08-31 04:03:06.734471,249.4,20.0,0.49,362732,287.2,19.4,0.54,613970,1
NA1_5031089015,2024-08-31 04:03:34.778647,293.4,19.4,0.51,368097,226.4,20.0,0.49,359324,1
NA1_5044735758,2024-08-31 04:05:04.499405,557.2,20.0,0.49,1357631,355.8,20.0,0.54,257435,1
NA1_5039817739,2024-08-31 04:05:32.378104,306.0,20.0,0.49,1063750,387.8,20.0,0.51,2015757,1
NA1_5032444831,2024-08-31 04:06:00.017403,171.4,20.0,0.49,448151,515.8,20.0,0.51,1782358,0
NA1_5036820056,2024-08-31 04:07:29.702693,360.8,20.0,0.53,328871,296.0,20.0,0.52,389288,0
NA1_5028839926,2024-08-31 04:07:57.564960,434.0,17.6,0.48,849715,484.0,20.0,0.52,3363050,0
NA1_5028808991,2024-08-31 04:09:27.334401,392.2,20.0,0.53,2557279,575.0,17.4,0.51,502453,1
