match_id,time,adap_ratio,balance_ratio,cc_sum,tank,engage,disengage,adc,mage,assassin,support,mid,top,jungle,bruiser,duelist,poke,hs,bot,win
NA1_5156784187,2025-01-14 03:31:02.864015,0.8400000000000001,1.0,14.5,2,2,0,2,1,0,2,1,1,1,1,1,1,0,1,1
NA1_5156784187,2025-01-14 03:31:02.864015,0.9199999999999999,1.0,13.5,1,1,0,1,2,2,1,2,2,1,0,1,1,0,1,0
NA1_5155363827,2025-01-14 03:31:03.782048,0.98,0.8,20.5,0,3,0,1,2,0,2,2,2,2,2,1,1,1,2,1
NA1_5155363827,2025-01-14 03:31:03.782048,0.8199999999999998,0.6,17.5,0,0,0,1,2,3,2,3,2,1,1,1,1,0,1,0
NA1_5156570238,2025-01-14 03:31:04.702163,0.98,0.8,18.0,1,0,1,1,2,0,1,0,3,1,2,1,1,1,1,1
NA1_5156570238,2025-01-14 03:31:04.702163,0.96,0.8,12.0,0,1,1,1,1,0,2,2,2,1,1,0,3,1,1,0
NA1_5156524703,2025-01-14 03:31:05.685455,0.8999999999999999,0.8,16.0,0,3,0,1,2,1,1,1,2,1,1,0,2,0,1,0
NA1_5156524703,2025-01-14 03:31:05.685455,0.8599999999999999,1.0,22.0,1,2,0,1,1,2,2,2,1,1,1,1,0,0,1,1
NA1_5156409253,2025-01-14 03:31:06.616623,0.5,1.0,16.0,1,1,0,1,4,1,2,2,1,2,1,1,1,0,1,1
NA1_5156409253,2025-01-14 03:31:06.616623,0.9199999999999999,1.0,18.0,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,0
NA1_5156388005,2025-01-14 03:31:07.596707,0.8599999999999999,0.8,15.0,0,0,1,1,1,2,2,2,1,1,2,0,1,1,1,1
NA1_5156388005,2025-01-14 03:31:07.596707,0.8200000000000001,1.0,17.5,1,1,0,2,0,1,1,2,1,1,1,0,0,1,2,0
NA1_5156358883,2025-01-14 03:31:08.632823,0.8599999999999999,1.0,16.5,1,2,0,1,0,3,1,2,2,1,1,1,0,0,1,0
NA1_5156358883,2025-01-14 03:31:08.632823,0.8199999999999998,1.0,23.0,1,1,1,1,1,1,2,2,2,2,0,0,1,1,1,1
NA1_5156589978,2025-01-14 03:31:09.616202,0.56,0.6,14.0,1,0,0,1,1,0,2,2,3,0,2,2,1,1,1,0
NA1_5156589978,2025-01-14 03:31:09.616202,0.9199999999999999,1.0,11.0,2,2,0,1,2,1,2,2,2,2,0,1,0,0,1,1
NA1_5156550413,2025-01-14 03:31:10.575775,0.8400000000000001,1.0,16.0,1,2,0,2,0,2,1,3,1,2,1,0,0,0,2,0
NA1_5156550413,2025-01-14 03:31:10.575775,0.8400000000000001,0.8,12.0,1,0,1,1,2,0,1,2,2,0,1,0,4,0,2,1
NA1_5156520201,2025-01-14 03:31:11.514908,0.8799999999999999,0.8,15.0,1,1,2,0,1,1,1,3,3,2,0,1,0,1,0,0
NA1_5156520201,2025-01-14 03:31:11.514908,0.7799999999999998,0.8,12.5,0,1,0,2,2,1,2,1,1,1,0,0,3,0,2,1
NA1_5157429805,2025-01-14 03:31:12.439667,0.8999999999999999,0.8,15.0,0,1,0,1,1,1,1,3,1,1,0,0,1,1,1,1
NA1_5157429805,2025-01-14 03:31:12.439667,0.8199999999999998,1.0,16.5,2,1,2,1,1,1,2,1,1,1,2,0,0,1,1,0
NA1_5157378230,2025-01-14 03:31:13.421443,0.94,0.8,15.5,0,1,1,1,1,0,1,1,2,1,1,1,2,1,1,0
NA1_5157378230,2025-01-14 03:31:13.421443,0.8400000000000001,1.0,16.5,2,1,1,1,1,1,1,2,2,1,0,0,1,0,1,1
NA1_5156869910,2025-01-14 03:31:14.348706,0.78,0.8,18.0,0,0,1,1,3,0,1,1,1,2,1,1,0,1,1,1
NA1_5156869910,2025-01-14 03:31:14.348706,0.8599999999999999,0.8,16.5,0,1,1,1,1,2,2,3,1,3,1,0,1,0,1,0
NA1_5157239578,2025-01-14 03:31:15.402749,0.8200000000000001,0.8,8.5,1,0,0,1,2,1,1,2,3,1,1,0,2,0,1,1
NA1_5157239578,2025-01-14 03:31:15.402749,0.96,0.6,14.5,0,0,0,1,2,0,1,2,2,2,1,1,1,0,1,0
NA1_5157226530,2025-01-14 03:31:16.376862,0.8399999999999999,1.0,16.0,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1
NA1_5157226530,2025-01-14 03:31:16.376862,0.8800000000000001,0.8,17.5,1,1,0,2,1,0,2,3,2,0,0,1,0,1,2,0
NA1_5157208809,2025-01-14 03:31:17.347968,0.6199999999999999,0.4,13.5,0,0,0,2,1,2,1,1,0,2,2,0,3,0,2,0
NA1_5157208809,2025-01-14 03:31:17.347968,0.9200000000000002,1.0,15.0,2,1,1,1,1,1,2,1,2,2,2,0,0,0,1,1
NA1_5157211487,2025-01-14 03:31:18.317283,0.8400000000000001,1.0,14.5,1,1,0,1,2,2,1,1,1,2,0,2,0,0,1,1
NA1_5157211487,2025-01-14 03:31:18.317283,0.9000000000000001,0.8,14.5,0,1,1,1,1,2,1,1,2,2,2,1,1,1,1,0
NA1_5154423878,2025-01-14 03:31:19.255253,0.8200000000000001,1.0,15.5,2,2,1,1,1,0,3,1,2,1,2,1,0,0,1,0
NA1_5154423878,2025-01-14 03:31:19.255253,0.8,0.8,24.0,0,2,1,0,1,2,3,5,2,1,2,1,2,1,1,1
NA1_5154127273,2025-01-14 03:31:20.216631,0.8999999999999999,1.0,16.5,2,0,1,2,1,0,2,1,2,2,1,0,2,0,2,1
NA1_5154127273,2025-01-14 03:31:20.216631,0.96,0.6,15.5,0,0,0,1,2,1,2,1,3,3,3,1,1,1,1,0
NA1_5157555677,2025-01-14 03:31:21.143459,0.9199999999999999,1.0,15.0,2,1,1,1,1,0,1,1,2,2,2,0,1,0,1,0
NA1_5157555677,2025-01-14 03:31:21.143459,0.94,1.0,14.0,3,2,0,1,2,0,2,2,1,1,1,0,0,0,1,1
NA1_5157505417,2025-01-14 03:31:22.283119,0.8999999999999999,0.8,18.5,0,1,0,1,2,1,1,2,1,1,2,0,0,0,1,0
NA1_5157505417,2025-01-14 03:31:22.283119,0.8999999999999999,1.0,20.5,2,2,0,1,1,1,1,1,2,1,2,0,1,1,1,1
NA1_5157478663,2025-01-14 03:31:23.267811,0.8599999999999999,1.0,16.5,1,1,0,1,2,3,1,1,1,2,1,0,2,0,1,0
NA1_5157478663,2025-01-14 03:31:23.267811,0.8800000000000001,0.8,17.0,1,0,0,1,1,1,1,1,2,2,2,1,0,1,1,1
NA1_5156388982,2025-01-14 03:31:24.250618,0.8800000000000001,1.0,14.0,1,2,0,1,1,2,2,2,2,2,1,1,1,0,1,1
NA1_5156388982,2025-01-14 03:31:24.250618,0.33999999999999986,0.8,13.5,1,2,0,3,0,1,2,0,1,2,1,0,2,0,3,0
NA1_5156375202,2025-01-14 03:31:25.246290,0.98,1.0,14.0,2,1,0,1,1,1,1,2,3,3,2,0,1,0,1,0
NA1_5156375202,2025-01-14 03:31:25.246290,0.48,0.8,13.0,0,0,1,1,2,2,1,2,1,2,1,1,0,1,1,1
NA1_5157019955,2025-01-14 03:31:26.167510,0.76,1.0,13.0,1,1,1,1,1,1,2,1,2,2,0,1,0,1,1,0
NA1_5157019955,2025-01-14 03:31:26.167510,0.8399999999999999,1.0,12.5,1,0,2,2,1,0,2,2,1,1,0,0,0,2,1,1
NA1_5156994385,2025-01-14 03:31:27.262210,0.8,1.0,15.5,1,0,2,1,1,2,2,2,2,1,0,0,0,1,1,0
NA1_5156994385,2025-01-14 03:31:27.262210,0.8600000000000001,1.0,16.0,1,1,0,1,2,1,3,1,1,1,1,1,0,0,1,1
NA1_5156971223,2025-01-14 03:31:28.236882,0.8200000000000001,1.0,16.0,1,1,0,1,2,1,2,1,1,1,1,1,1,0,1,1
NA1_5156971223,2025-01-14 03:31:28.236882,0.94,1.0,12.0,2,1,0,1,1,1,1,1,1,2,1,0,1,0,1,0
NA1_5157552612,2025-01-14 03:31:29.335461,0.8400000000000001,1.0,17.0,2,2,1,1,1,1,2,1,2,2,1,0,0,1,1,0
NA1_5157552612,2025-01-14 03:31:29.335461,0.8199999999999998,1.0,13.0,1,1,0,2,1,0,1,1,1,1,1,1,0,1,2,1
NA1_5157535909,2025-01-14 03:31:30.319905,0.9200000000000002,1.0,26.5,2,2,2,1,1,0,4,1,2,1,1,0,0,1,1,1
NA1_5157535909,2025-01-14 03:31:30.319905,0.98,0.8,13.0,1,1,1,2,1,0,2,1,3,0,1,0,1,0,2,0
NA1_5157499002,2025-01-14 03:31:31.442112,0.8599999999999999,1.0,21.5,1,2,0,2,1,0,2,1,2,1,1,0,1,0,2,0
NA1_5157499002,2025-01-14 03:31:31.442112,0.8799999999999999,1.0,19.0,1,3,0,1,1,1,1,2,2,1,2,0,1,0,1,1
NA1_5156763232,2025-01-14 03:31:32.385488,0.7400000000000002,0.8,16.5,2,2,2,1,1,0,2,3,1,2,0,0,1,0,0,1
NA1_5156763232,2025-01-14 03:31:32.385488,0.96,0.8,21.0,0,2,1,1,2,0,1,1,2,1,2,0,2,1,1,0
NA1_5156695568,2025-01-14 03:31:33.366158,0.8199999999999998,0.8,11.0,0,2,0,1,1,2,1,2,3,1,2,1,2,0,1,0
NA1_5156695568,2025-01-14 03:31:33.366158,0.8,1.0,18.0,1,1,2,1,2,0,2,1,1,1,0,0,0,1,1,1
NA1_5156657640,2025-01-14 03:31:34.291417,0.8599999999999999,1.0,22.5,1,3,0,1,1,2,2,2,1,2,2,0,1,1,2,0
NA1_5156657640,2025-01-14 03:31:34.291417,0.8799999999999999,1.0,12.5,1,1,1,1,1,2,1,1,2,2,0,1,0,1,1,1
NA1_5157525813,2025-01-14 03:31:35.311557,0.8999999999999999,0.6,11.5,0,0,0,1,2,2,1,2,1,1,1,0,2,0,1,1
NA1_5157525813,2025-01-14 03:31:35.311557,0.9200000000000002,1.0,22.0,1,2,0,1,2,1,3,2,1,1,1,0,1,0,1,0
NA1_5157380716,2025-01-14 03:31:36.315643,0.78,1.0,11.5,1,1,0,1,2,0,1,3,3,1,1,1,1,0,1,1
NA1_5157380716,2025-01-14 03:31:36.315643,0.6200000000000001,0.8,20.0,1,0,0,1,2,1,2,2,2,2,3,1,1,1,2,0
NA1_5157046936,2025-01-14 03:31:37.437089,0.9600000000000002,1.0,19.5,2,2,0,1,2,0,1,3,1,1,1,0,2,0,1,0
NA1_5157046936,2025-01-14 03:31:37.437089,0.8199999999999998,1.0,16.0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1
NA1_5155556857,2025-01-14 03:31:38.372829,0.78,1.0,16.0,2,3,0,1,1,0,1,2,2,2,2,1,0,0,1,0
NA1_5155556857,2025-01-14 03:31:38.372829,0.8600000000000001,1.0,19.0,2,0,2,1,2,1,3,2,2,2,1,0,1,1,1,1
NA1_5155542914,2025-01-14 03:31:39.366840,0.98,1.0,25.5,2,2,1,1,1,0,2,2,1,1,1,0,1,0,1,1
NA1_5155542914,2025-01-14 03:31:39.366840,0.48,1.0,19.0,1,2,1,1,2,1,3,3,2,1,1,0,0,0,1,0
NA1_5155499721,2025-01-14 03:31:40.364805,0.56,1.0,20.5,2,2,1,1,0,0,2,1,3,1,3,1,0,0,1,0
NA1_5155499721,2025-01-14 03:31:40.364805,0.48,1.0,15.0,1,0,1,1,2,0,2,3,1,1,1,0,3,0,1,1
NA1_5156416766,2025-01-14 03:31:41.430861,0.78,1.0,20.0,2,1,1,1,2,0,2,2,2,2,0,0,2,0,1,1
NA1_5156416766,2025-01-14 03:31:41.430861,0.8799999999999999,1.0,18.5,1,1,2,1,0,0,2,1,2,1,1,1,0,1,1,0
NA1_5156383073,2025-01-14 03:31:42.376782,0.8400000000000001,0.8,20.5,2,3,0,1,3,1,2,2,2,0,0,0,1,0,1,0
NA1_5156383073,2025-01-14 03:31:42.376782,0.74,0.8,12.5,1,1,0,0,3,0,2,4,2,1,1,1,2,0,0,1
NA1_5155800054,2025-01-14 03:31:43.498669,0.8399999999999999,0.8,17.5,1,0,0,1,2,2,1,3,2,1,1,1,2,1,2,1
NA1_5155800054,2025-01-14 03:31:43.498669,0.8999999999999999,1.0,18.0,1,1,0,1,1,1,2,1,1,2,1,0,2,1,1,0
NA1_5157588347,2025-01-14 03:31:44.551053,0.8999999999999999,0.8,13.0,1,0,0,1,1,1,1,1,3,2,3,1,1,0,1,1
NA1_5157588347,2025-01-14 03:31:44.551053,0.8999999999999999,0.8,12.5,1,0,0,1,2,1,2,4,1,1,1,0,1,1,2,0
NA1_5157549876,2025-01-14 03:31:45.514835,0.8599999999999999,0.8,6.5,0,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1
NA1_5157549876,2025-01-14 03:31:45.514835,0.78,1.0,17.5,2,2,0,1,1,1,1,1,3,3,2,1,0,0,1,0
NA1_5157513380,2025-01-14 03:31:46.544115,0.54,1.0,15.5,2,0,1,1,2,0,1,1,3,1,1,0,1,0,1,1
NA1_5157513380,2025-01-14 03:31:46.544115,0.8600000000000001,0.4,10.0,0,0,0,1,2,1,0,3,1,1,1,1,2,0,2,0
NA1_5157099036,2025-01-14 03:31:47.465815,0.6199999999999999,1.0,7.5,1,1,0,1,0,2,2,1,2,2,1,1,0,1,1,0
NA1_5157099036,2025-01-14 03:31:47.465815,0.8999999999999999,1.0,11.0,2,1,1,1,1,2,1,2,2,2,1,0,1,0,1,1
NA1_5157093229,2025-01-14 03:31:48.470257,0.8199999999999998,1.0,23.0,3,3,0,1,1,0,1,1,2,1,1,1,2,0,1,1
NA1_5157093229,2025-01-14 03:31:48.470257,0.4600000000000002,0.8,16.0,0,1,1,1,0,3,2,2,2,1,1,1,1,1,1,0
NA1_5157083023,2025-01-14 03:31:49.445787,0.7000000000000002,0.6,12.0,0,0,0,1,3,2,2,4,1,1,0,1,1,1,2,1
NA1_5157083023,2025-01-14 03:31:49.445787,0.6599999999999997,1.0,15.5,1,1,2,1,1,1,1,2,2,2,1,0,0,0,1,0
NA1_5157008328,2025-01-14 03:31:50.399674,0.7,0.4,13.0,0,0,0,1,1,1,0,1,2,3,2,0,1,0,1,1
NA1_5157008328,2025-01-14 03:31:50.399674,0.94,1.0,12.0,1,1,1,1,2,1,2,2,1,1,0,0,0,1,1,0
NA1_5157002984,2025-01-14 03:31:51.331560,0.56,1.0,14.0,2,1,1,1,2,1,1,1,2,1,0,0,0,0,1,1
NA1_5157002984,2025-01-14 03:31:51.331560,0.6800000000000002,1.0,14.5,1,0,1,1,1,2,1,1,3,3,1,1,0,0,1,0
NA1_5156994146,2025-01-14 03:31:52.293801,0.8799999999999999,1.0,22.0,2,2,0,1,1,0,1,2,3,1,2,0,2,0,1,1
NA1_5156994146,2025-01-14 03:31:52.293801,0.8,0.8,16.0,2,2,1,1,1,1,1,0,2,1,1,0,0,1,1,0
NA1_5156514618,2025-01-14 03:31:53.303834,0.6200000000000001,0.8,16.0,1,1,0,1,3,0,1,2,2,0,0,0,3,0,1,1
NA1_5156514618,2025-01-14 03:31:53.303834,0.45999999999999996,1.0,12.0,1,1,1,1,1,3,2,2,2,2,0,0,0,0,1,0
NA1_5156335845,2025-01-14 03:31:54.265157,0.6000000000000001,1.0,16.5,1,2,0,1,1,1,1,2,2,1,1,0,2,0,1,1
NA1_5156335845,2025-01-14 03:31:54.265157,0.9600000000000002,0.8,22.0,2,2,0,1,2,1,0,2,1,1,1,0,0,0,1,0
NA1_5155741730,2025-01-14 03:31:55.412579,0.9199999999999999,1.0,16.0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
NA1_5155741730,2025-01-14 03:31:55.412579,0.78,1.0,15.0,1,2,0,2,1,1,1,1,1,1,1,0,0,0,2,0
NA1_5156207153,2025-01-14 03:31:56.472694,0.5400000000000003,0.8,10.0,1,1,0,2,1,1,0,1,3,2,3,2,1,0,1,0
NA1_5156207153,2025-01-14 03:31:56.472694,0.98,1.0,8.0,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1
NA1_5156194171,2025-01-14 03:31:57.443838,0.8400000000000001,0.6,14.5,0,0,0,1,3,1,1,3,1,1,1,0,2,0,1,1
NA1_5156194171,2025-01-14 03:31:57.443838,0.94,1.0,16.5,1,1,1,2,1,0,2,2,1,1,0,0,1,1,1,0
NA1_5156183404,2025-01-14 03:31:58.410431,0.7000000000000002,1.0,11.5,1,2,1,2,1,0,1,1,1,2,1,0,0,1,2,0
NA1_5156183404,2025-01-14 03:31:58.410431,0.76,0.6,14.5,0,0,0,1,2,1,3,3,1,1,1,0,2,0,1,1
NA1_5157424810,2025-01-14 03:31:59.355471,0.8,1.0,18.5,1,2,2,1,1,0,2,1,2,1,0,0,1,2,1,1
NA1_5157424810,2025-01-14 03:31:59.355471,0.8599999999999999,0.8,10.0,1,0,0,1,1,2,1,3,2,1,1,0,2,0,1,0
NA1_5157381763,2025-01-14 03:32:00.319243,0.6000000000000001,0.8,15.0,2,1,1,0,3,0,2,2,2,0,1,1,1,1,0,0
NA1_5157381763,2025-01-14 03:32:00.319243,0.8199999999999998,0.8,20.5,1,2,0,1,0,1,0,2,3,1,3,0,1,0,1,1
NA1_5156584750,2025-01-14 03:32:01.245429,0.8599999999999999,0.6,12.5,0,0,0,2,1,2,1,1,1,2,3,1,0,1,2,1
NA1_5156584750,2025-01-14 03:32:01.245429,0.56,0.8,13.5,2,2,0,0,3,1,1,3,2,1,2,0,1,0,0,0
NA1_5156721994,2025-01-14 03:32:02.181779,0.6800000000000002,1.0,13.5,1,2,1,1,0,0,1,1,2,2,1,0,0,1,1,0
NA1_5156721994,2025-01-14 03:32:02.181779,0.9199999999999999,1.0,10.0,1,1,0,1,1,1,1,2,3,1,2,0,2,0,1,1
NA1_5156674744,2025-01-14 03:32:03.120012,0.94,0.8,19.5,0,1,0,1,2,0,1,3,2,2,1,0,2,0,1,0
NA1_5156674744,2025-01-14 03:32:03.120012,0.5800000000000001,1.0,19.0,1,2,1,1,1,0,2,1,2,1,2,1,0,1,1,1
NA1_5156643828,2025-01-14 03:32:04.145881,0.7,0.8,16.5,3,2,0,1,0,1,0,1,4,3,2,0,0,0,1,0
NA1_5156643828,2025-01-14 03:32:04.145881,0.8999999999999999,1.0,9.5,1,1,0,1,2,0,1,2,2,1,2,1,2,0,1,1
NA1_5156955289,2025-01-14 03:32:05.211636,0.6800000000000002,1.0,16.5,1,3,0,1,2,0,1,3,2,1,3,0,2,0,1,0
NA1_5156955289,2025-01-14 03:32:05.211636,0.8400000000000001,0.8,13.5,1,0,0,1,2,2,1,2,2,1,2,0,2,0,1,1
NA1_5156939595,2025-01-14 03:32:06.183824,0.8799999999999999,0.6,19.0,0,2,1,0,2,2,2,3,3,2,3,1,2,1,0,0
NA1_5156939595,2025-01-14 03:32:06.183824,0.4999999999999998,1.0,16.0,1,1,1,2,0,0,1,1,1,1,1,2,0,0,2,1
NA1_5156924760,2025-01-14 03:32:07.253679,0.8599999999999999,1.0,16.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,2,0
NA1_5156924760,2025-01-14 03:32:07.253679,0.6000000000000001,1.0,16.5,1,2,0,1,1,1,1,2,2,1,3,0,2,0,1,1
NA1_5155541866,2025-01-14 03:32:08.260468,0.76,1.0,17.5,1,3,0,3,1,0,2,1,1,2,1,0,0,0,2,1
NA1_5155541866,2025-01-14 03:32:08.260468,0.9200000000000002,0.8,11.0,0,1,1,1,1,2,1,3,2,1,1,1,2,1,1,0
NA1_5155507430,2025-01-14 03:32:09.229298,0.8400000000000001,0.8,17.0,0,0,1,2,1,1,1,2,1,1,1,1,0,1,1,0
NA1_5155507430,2025-01-14 03:32:09.229298,0.8999999999999999,1.0,17.5,1,2,0,1,2,1,2,1,2,2,1,0,2,0,1,1
NA1_5155496699,2025-01-14 03:32:10.187400,0.5,0.8,20.5,1,1,2,1,2,0,1,3,0,1,0,0,1,1,1,1
NA1_5155496699,2025-01-14 03:32:10.187400,0.8400000000000001,0.8,15.5,0,1,1,1,3,1,2,2,1,1,1,0,2,0,1,0
NA1_5157447953,2025-01-14 03:32:11.130109,0.8999999999999999,0.6,8.0,0,0,1,2,1,0,1,0,2,0,1,0,1,1,2,0
NA1_5157447953,2025-01-14 03:32:11.130109,0.52,1.0,22.0,1,3,0,1,2,1,2,3,1,2,0,0,1,0,1,1
NA1_5156937122,2025-01-14 03:32:12.128744,0.9400000000000002,1.0,18.5,1,1,1,1,2,0,1,3,2,2,0,1,1,1,2,1
NA1_5156937122,2025-01-14 03:32:12.128744,0.98,0.8,9.0,0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,0
NA1_5155725562,2025-01-14 03:32:13.132629,0.5400000000000003,0.8,18.0,0,1,0,1,1,0,1,3,2,1,1,2,1,1,2,0
NA1_5155725562,2025-01-14 03:32:13.132629,0.6200000000000001,1.0,21.0,2,3,0,1,2,0,2,1,2,1,1,0,1,0,1,1
NA1_5151619341,2025-01-14 03:32:14.075653,0.8400000000000001,1.0,10.5,1,2,0,1,1,2,1,2,2,1,2,1,0,0,1,1
NA1_5151619341,2025-01-14 03:32:14.075653,0.8999999999999999,0.8,12.0,0,2,0,1,0,2,2,2,2,2,2,2,1,1,1,0
NA1_5151591494,2025-01-14 03:32:56.709080,0.9600000000000002,0.8,18.0,3,3,0,1,1,1,2,2,1,3,1,0,0,0,0,0
NA1_5151591494,2025-01-14 03:32:56.709080,0.8599999999999999,0.6,15.5,0,2,0,1,1,2,2,2,0,1,1,0,0,1,1,1
NA1_5151437205,2025-01-14 03:32:57.692431,0.5799999999999998,0.8,7.5,1,0,0,2,1,1,2,1,2,2,1,1,1,0,1,0
NA1_5151437205,2025-01-14 03:32:57.692431,0.8600000000000001,1.0,13.5,2,1,0,1,1,0,1,2,3,1,2,1,2,0,1,1
NA1_5121970916,2025-01-14 03:32:58.768604,0.96,0.8,12.5,0,0,1,2,1,1,1,2,1,1,1,1,1,1,1,0
NA1_5121970916,2025-01-14 03:32:58.768604,1.0,1.0,12.0,1,2,1,1,1,0,2,1,2,2,1,2,1,1,1,1
NA1_5121935752,2025-01-14 03:32:59.964556,0.9199999999999999,0.8,18.5,2,1,1,1,1,1,0,1,2,2,1,0,0,0,1,0
NA1_5121935752,2025-01-14 03:32:59.964556,0.7200000000000002,0.8,19.0,1,1,0,1,2,2,1,2,0,1,0,0,1,0,1,1
NA1_5121882843,2025-01-14 03:33:00.933820,0.6599999999999999,0.8,13.5,2,1,0,0,2,1,1,3,4,1,1,0,0,0,0,0
NA1_5121882843,2025-01-14 03:33:00.933820,0.8799999999999999,1.0,15.5,1,2,1,1,1,0,1,1,2,1,2,1,1,1,1,1
NA1_5157326122,2025-01-14 03:33:01.963858,0.6599999999999999,0.8,10.0,1,1,0,1,0,3,0,1,2,2,0,0,1,0,1,1
NA1_5157326122,2025-01-14 03:33:01.963858,0.8400000000000001,1.0,16.5,1,1,2,1,1,1,3,2,2,1,0,0,1,1,1,0
NA1_5157286643,2025-01-14 03:33:02.917277,0.8800000000000001,0.8,19.0,1,2,1,1,1,1,3,2,2,0,1,0,2,0,1,1
NA1_5157286643,2025-01-14 03:33:02.917277,0.8600000000000001,0.8,21.5,2,2,1,1,2,0,2,1,2,0,0,0,1,0,1,0
NA1_5157254062,2025-01-14 03:33:03.880360,0.94,1.0,10.5,2,1,0,1,3,0,1,2,3,1,2,1,0,0,1,1
NA1_5157254062,2025-01-14 03:33:03.880360,0.8,0.8,14.5,1,0,1,1,3,0,2,2,1,0,1,0,1,1,1,0
NA1_5157010643,2025-01-14 03:33:04.858472,0.72,1.0,16.0,1,0,1,2,3,1,1,2,1,2,0,0,2,0,2,0
NA1_5157010643,2025-01-14 03:33:04.858472,0.8400000000000001,1.0,18.0,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,1
NA1_5157002615,2025-01-14 03:33:05.900147,0.8599999999999999,0.8,17.5,1,2,0,1,1,2,0,1,1,2,0,0,3,0,1,1
NA1_5157002615,2025-01-14 03:33:05.900147,0.8400000000000001,1.0,15.5,2,1,1,1,1,1,1,2,2,1,2,1,0,0,1,0
NA1_5156998975,2025-01-14 03:33:06.846931,0.6399999999999999,1.0,21.5,1,1,2,1,0,1,2,1,3,1,2,0,0,1,1,1
NA1_5156998975,2025-01-14 03:33:06.846931,0.8599999999999999,1.0,13.5,1,3,0,1,2,1,2,3,1,1,0,1,0,0,1,0
NA1_5157438372,2025-01-14 03:33:07.859617,0.76,1.0,11.5,2,0,1,1,1,0,2,1,2,2,2,0,1,1,1,1
NA1_5157438372,2025-01-14 03:33:07.859617,0.8400000000000001,0.8,19.5,1,0,1,1,2,1,2,3,2,0,0,1,0,1,1,0
NA1_5157406585,2025-01-14 03:33:08.839652,0.8400000000000001,0.8,16.0,1,1,2,1,0,2,2,0,2,2,1,0,0,1,1,1
NA1_5157406585,2025-01-14 03:33:08.839652,0.96,0.8,19.5,3,1,2,1,1,0,2,0,3,3,2,1,0,1,1,0
NA1_5157376400,2025-01-14 03:33:09.840383,0.72,1.0,11.0,1,2,0,1,3,1,1,3,1,2,0,0,1,0,1,0
NA1_5157376400,2025-01-14 03:33:09.840383,0.98,1.0,12.0,1,0,1,1,1,2,1,1,2,1,2,1,0,0,1,1
NA1_5155679046,2025-01-14 03:33:10.797073,0.8999999999999999,0.8,16.0,1,1,1,1,2,0,0,2,3,1,2,0,1,0,1,0
NA1_5155679046,2025-01-14 03:33:10.797073,0.6000000000000001,1.0,20.5,1,1,0,1,3,1,2,2,1,2,1,0,1,0,1,1
NA1_5155636904,2025-01-14 03:33:11.804432,0.6800000000000002,1.0,19.5,1,1,1,1,2,0,1,2,1,2,0,0,0,1,1,0
NA1_5155636904,2025-01-14 03:33:11.804432,0.8800000000000001,1.0,15.0,1,1,1,1,2,1,2,1,2,2,1,0,0,1,1,1
NA1_5127401846,2025-01-14 03:33:12.761239,0.8999999999999999,1.0,16.5,1,1,0,1,1,1,1,1,1,2,0,0,2,0,1,1
NA1_5127401846,2025-01-14 03:33:12.761239,0.8800000000000001,1.0,21.5,3,0,2,1,1,0,2,1,3,2,1,1,0,0,1,0
NA1_5157111651,2025-01-14 03:33:13.710076,0.96,1.0,13.5,2,0,1,1,1,1,1,1,2,1,2,0,0,0,1,0
NA1_5157111651,2025-01-14 03:33:13.710076,0.8400000000000001,0.8,12.5,1,0,2,2,0,1,1,0,2,1,1,0,0,1,2,1
NA1_5156787671,2025-01-14 03:33:14.705667,0.7,1.0,13.0,1,2,0,1,1,1,1,1,2,1,2,1,0,0,1,0
NA1_5156787671,2025-01-14 03:33:14.705667,1.0,1.0,15.5,2,1,0,1,1,1,1,2,3,2,2,1,0,0,1,1
NA1_5157527042,2025-01-14 03:33:15.899614,0.5400000000000003,1.0,14.0,2,1,1,1,0,1,1,2,3,3,2,2,0,0,1,1
NA1_5157527042,2025-01-14 03:33:15.899614,0.8400000000000001,1.0,27.0,3,2,3,1,0,0,2,1,1,2,0,0,0,0,1,0
NA1_5156914751,2025-01-14 03:33:16.941098,0.8600000000000001,1.0,12.5,1,1,0,1,2,1,1,2,3,1,2,1,2,0,1,0
NA1_5156914751,2025-01-14 03:33:16.941098,0.8600000000000001,1.0,21.5,1,3,1,1,1,2,2,1,1,1,1,1,1,0,1,1
NA1_5156884358,2025-01-14 03:33:17.904705,0.78,0.6,14.5,0,0,0,2,3,1,3,2,2,1,0,0,1,1,2,1
NA1_5156884358,2025-01-14 03:33:17.904705,0.8400000000000001,1.0,18.0,1,2,0,1,2,0,2,2,1,1,2,0,1,0,1,0
NA1_5157307016,2025-01-14 03:33:18.868738,0.8,0.8,8.5,2,0,1,1,2,1,1,2,2,0,2,1,1,0,1,0
NA1_5157307016,2025-01-14 03:33:18.868738,0.8400000000000001,1.0,12.5,1,0,1,1,1,2,1,2,2,1,0,1,1,0,1,1
